ANMOIS;DEP;ARR;PC15_D;PC15_A;RETARD_D;RETARD_A
201608;LFMN;EDDK;0,318;;11,5;
201608;LFMN;LFKC;0,240;0,220;12,8;12,0
201608;LFMN;LFJL;0,320;0,120;16,1;14,9
201608;LFMN;ESGG;0,357;;40,5;
201608;LFMN;EHEH;0,323;;16,8;
201608;LFMN;GMMX;0,385;;24,5;
201608;LFMN;ENGM;0,135;;5,5;
201608;LFMN;EVRA;0,462;;15,2;
201608;LFMN;EGAA;0,385;;17,5;
201608;LFMN;EGNT;0,462;;22,6;
201608;LFMN;DTMB;0,222;;10,0;
201608;LFMN;DABC;0,800;;49,4;
201608;LFMN;UMMS;0,077;;8,9;
201608;LFMN;OMDB;0,133;;7,3;
201608;LFMN;EFHK;0,325;;21,6;
201608;LFMN;LTFJ;0,769;;41,1;
201608;LFMN;ENBR;0,250;;29,8;
201608;LFLL;EHAM;0,082;;7,2;
201608;LFLL;LFPG;0,069;0,082;3,4;2,7
201608;LFLL;LFMN;0,071;0,054;3,5;2,5
201608;LFLL;LFBO;0,134;0,113;9,1;7,0
201608;LFLL;LFBD;0,105;0,091;8,1;6,2
201608;LFLL;LIRF;0,258;;14,7;
201608;LFLL;LKPR;0,094;;7,1;
201608;LFLL;LEBL;0,365;;19,4;
201608;LFLL;LFRS;0,111;0,093;7,0;5,6
201608;LFLL;LPPT;0,426;;26,7;
201608;LFLL;LEMD;0,218;;12,6;
201608;LFLL;EDDM;0,080;;4,1;
201608;LFLL;LOWW;0,289;;15,8;
201608;LFLL;EGCC;0,581;;29,4;
201608;LFLL;EGLL;0,120;;5,8;
201608;LFLL;LSZH;0,121;;8,0;
201608;LFLL;LGAV;0,385;;15,8;
201608;LFLL;EKCH;0,615;;22,2;
201608;LFLL;LIPZ;0,125;;15,0;
201608;LFLL;EGBB;0,226;;12,8;
201608;LFLL;GMMN;0,213;;10,9;
201608;LFLL;UUEE;0,056;;2,3;
201608;LFLL;EPKK;0,538;;19,8;
201608;LFLL;LFRB;0,264;;16,3;
201608;LFLL;DTTA;0,627;;54,1;
201608;LFLL;EIDW;0,333;;12,9;
201608;LFLL;EDDL;0,111;;5,8;
201608;LFLL;DAAG;0,548;;37,8;
201608;LFLL;LEMG;0,643;;54,6;
201608;LFLL;CYUL;0,135;;8,0;
201608;LFLL;LIRN;0,385;;22,2;
201608;LFLL;LFML;0,276;0,231;13,3;17,2
201608;LFLL;LEPA;0,395;;21,4;
201608;LFLL;LFPO;0,114;0,170;6,1;9,4
201608;LFLL;LFKB;0,205;0,205;10,9;8,6
201608;LFLL;LFKF;0,206;0,176;15,6;13,1
201608;LFLL;LFBZ;0,147;0,120;8,1;7,1
201608;LFLL;LFKJ;0,231;0,179;17,5;14,1
201608;LFLL;LTBA;0,177;;9,5;
201608;LFLL;LFBP;0,263;0,184;11,7;7,8
201608;LFLL;LFRK;0,133;0,044;5,0;3,1
201608;LFLL;EGGW;0,409;;17,7;
201608;LFLL;EDDF;0,138;;6,9;
201608;LFLL;EDDB;0,444;;18,6;
201608;LFLL;LEIB;0,385;;68,1;
201608;LFLL;LFST;0,059;0,118;5,1;4,6
201608;LFLL;LIEO;0,206;;11,0;
201608;LFLL;LIMC;0,061;;4,9;
201608;LFLL;LICJ;0,176;;9,1;
201608;LFLL;EGKK;0,339;;26,7;
201608;LFLL;LFQQ;0,200;0,000;6,1;3,0
201608;LFLL;LFRN;0,064;0,064;5,1;3,6
201608;LFLL;LDSP;0,250;;30,9;
201608;LFLL;LPPR;0,337;;22,3;
201608;LFLL;EBBR;0,250;;9,7;
201608;LFLL;LPFR;0,269;;13,3;
201608;LFLL;DAOO;0,415;;31,7;
201608;LFLL;LGIR;0,258;;20,3;
201608;LFLL;LEZL;0,222;;26,4;
201608;LFLL;LFJL;0,235;0,235;15,6;12,6
201608;LFLL;LEMH;0,118;;7,1;
201608;LFLL;GMMX;0,275;;14,1;
201608;LFLL;EGHI;0,217;;12,0;
201608;LFLL;EDDV;0,133;;8,1;
201608;LFLL;GCTS;0,462;;25,8;
201608;LFLL;BIKF;0,412;;18,5;
201608;LFLL;GMAD;0,154;;7,7;
201608;LFLL;GMFO;0,143;;6,6;
201608;LFLL;DTTJ;0,588;;28,5;
201608;LFLL;DTMB;0,567;;29,9;
201608;LFLL;LGRP;0,167;;7,2;
201608;LFLL;DABC;0,443;;30,7;
201608;LFLL;DAAE;0,548;;40,3;
201608;LFLL;DABB;0,462;;18,9;
201608;LFLL;OMDB;0,091;;35,4;
201608;LFLL;LTFJ;0,727;;34,4;
201608;LFBD;EHAM;0,366;;17,9;
201608;LFBD;LFPG;0,289;0,167;13,8;6,4
201608;LFBD;LFLL;0,112;0,063;9,7;5,1
201608;LFBD;LFMN;0,098;0,016;6,8;2,4
201608;LFBD;LFSB;0,154;0,051;7,3;2,3
201608;LFBD;LIRF;0,190;;8,0;
201608;LFBD;LEBL;0,404;;22,5;
201608;LFBD;LSGG;0,323;;13,1;
201608;LFBD;LFRS;0,000;0,000;5,8;2,6
201608;LFBD;LPPT;0,484;;29,8;
201608;LFBD;LEMD;0,128;;15,7;
201608;LFBD;LIPZ;0,409;;36,7;
201608;LFBD;EGBB;0,692;;27,3;
201608;LFBD;GMMN;0,378;;15,8;
201608;LFBD;DTTA;0,846;;32,8;
201608;LFBD;EIDW;0,452;;18,8;
201608;LFBD;DAAG;0,615;;54,7;
201608;LFBD;LEMG;0,444;;22,8;
201608;LFBD;LFML;0,138;0,054;11,9;5,5
201608;LFBD;LFTH;0,444;0,500;51,9;42,7
201608;LFBD;LEPA;0,432;;25,0;
201608;LFBD;LFPO;0,256;0,149;12,9;7,5
201608;LFBD;LFKB;0,222;0,037;11,2;2,5
201608;LFBD;LFKF;0,258;0,161;19,2;13,7
201608;LFBD;LFKJ;0,173;0,115;12,0;5,4
201608;LFBD;LTBA;0,419;;14,0;
201608;LFBD;EGGW;0,829;;36,6;
201608;LFBD;EGSS;0,833;;27,9;
201608;LFBD;EDDB;0,056;;5,7;
201608;LFBD;LFST;0,209;0,140;16,2;8,7
201608;LFBD;LIMC;0,259;;12,1;
201608;LFBD;EGKK;0,580;;26,4;
201608;LFBD;EGGP;0,647;;28,5;
201608;LFBD;EGGD;0,227;;15,9;
201608;LFBD;LFQQ;0,151;0,113;13,5;6,7
201608;LFBD;LIRA;0,500;;20,4;
201608;LFBD;LPPR;0,556;;24,7;
201608;LFBD;EBBR;0,459;;20,9;
201608;LFBD;EGPH;0,353;;14,1;
201608;LFBD;EBCI;0,364;;12,7;
201608;LFBD;GMMX;0,200;;14,0;
201608;LFBD;EGHI;0,226;;14,0;
201608;LFBD;LGKR;0,462;;13,8;
201608;LFSB;EHAM;0,088;;5,2;
201608;LFSB;LFPG;0,145;0,111;5,8;4,8
201608;LFSB;LFMN;0,065;0,048;4,0;2,6
201608;LFSB;LFBO;0,077;0,000;3,8;1,6
201608;LFSB;LFBD;0,051;0,051;3,7;1,7
201608;LFSB;LFMT;0,385;0,308;15,1;9,7
201608;LFSB;LIRF;0,000;;0,3;
201608;LFSB;LHBP;0,111;;6,2;
201608;LFSB;LKPR;0,000;;0,5;
201608;LFSB;LEBL;0,365;;18,9;
201608;LFSB;LFRS;0,294;0,176;10,7;7,9
201608;LFSB;LPPT;0,148;;5,6;
201608;LFSB;LEMD;0,032;;2,6;
201608;LFSB;EDDM;0,081;;4,7;
201608;LFSB;LOWW;0,050;;9,0;
201608;LFSB;EGCC;0,533;;44,3;
201608;LFSB;EGLL;0,188;;10,0;
201608;LFSB;EDDH;0,057;;5,9;
201608;LFSB;EKCH;0,111;;19,7;
201608;LFSB;LIPZ;0,129;;8,3;
201608;LFSB;GMMN;0,389;;10,8;
201608;LFSB;EPKK;0,000;;1,8;
201608;LFSB;EIDW;0,538;;19,3;
201608;LFSB;EDDL;0,067;;6,5;
201608;LFSB;LEMG;0,148;;7,2;
201608;LFSB;LIRN;0,097;;6,2;
201608;LFSB;LEPA;0,160;;7,2;
201608;LFSB;LFPO;0,524;0,500;20,1;19,5
201608;LFSB;LFKB;0,000;0,000;1,4;0,2
201608;LFSB;LFKJ;0,048;0,048;5,0;2,8
201608;LFSB;LTBA;0,213;;8,3;
201608;LFSB;LLBG;0,000;;3,9;
201608;LFSB;LTAI;0,081;;5,4;
201608;LFSB;EGGW;0,258;;12,0;
201608;LFSB;EDDF;0,134;;7,7;
201608;LFSB;EGSS;0,226;;20,7;
201608;LFSB;EDDB;0,114;;9,8;
201608;LFSB;LEIB;0,045;;4,0;
201608;LFSB;LIEO;0,077;;9,4;
201608;LFSB;EGKK;0,483;;23,7;
201608;LFSB;EGGD;0,167;;7,3;
201608;LFSB;LDSP;0,000;;1,1;
201608;LFSB;LICC;0,318;;8,7;
201608;LFSB;LGTS;0,111;;6,7;
201608;LFSB;LPPR;0,075;;6,8;
201608;LFSB;EBBR;0,377;;13,7;
201608;LFSB;EGPH;0,645;;30,1;
201608;LFSB;LPFR;0,000;;0,1;
201608;LFSB;LGIR;0,194;;7,6;
201608;LFSB;LIEE;0,056;;5,1;
201608;LFSB;LEAL;0,029;;2,3;
201608;LFSB;BKPR;0,000;;2,5;
201608;LFSB;EDDC;0,000;;1,0;
201608;LFSB;LIRP;0,071;;3,1;
201608;LFSB;GCTS;0,059;;4,2;
201608;LFSB;LEST;0,077;;7,2;
201608;LFSB;LIBR;0,111;;6,6;
201608;LFSB;GCLP;0,038;;4,7;
201608;LFSB;LGRP;0,077;;4,8;
201608;LFSB;DABC;0,563;;22,0;
201608;LFSB;LWSK;0,182;;9,0;
201608;LFSB;LTFJ;0,750;;33,1;
201608;LFSB;LGKO;0,000;;3,0;
201608;LFSB;LTBJ;0,185;;8,1;
201608;LFSB;LWOH;0,231;;7,8;
201608;LFSB;LQTZ;0,231;;35,1;
201608;LFMT;EHAM;0,294;;11,4;
201608;LFMT;LFPG;0,323;0,194;13,5;9,1
201608;LFMT;LFSB;0,308;0,308;10,5;9,7
201608;LFMT;LIRF;0,154;;6,8;
201608;LFMT;LFRS;0,065;0,048;4,1;4,9
201608;LFMT;EKCH;0,455;;12,3;
201608;LFMT;GMMN;0,321;;15,6;
201608;LFMT;LFPO;0,279;0,269;12,0;10,4
201608;LFMT;LFKJ;0,231;0,077;7,3;5,8
201608;LFMT;EGGW;0,294;;13,2;
201608;LFMT;EGKK;0,452;;24,4;
201608;LFMT;EBCI;0,045;;4,1;
201608;LFMT;EHRD;0,222;;7,1;
201608;LFMT;GMFF;0,286;;7,6;
201608;LFMT;EDFH;0,143;;9,1;
201608;LEBL;LFPG;;0,365;;18,3
201608;LEBL;LFLL;;0,229;;14,6
201608;LEBL;LFMN;;0,330;;17,5
201608;LEBL;LFBO;;0,462;;15,5
201608;LEBL;LFBD;;0,231;;12,3
201608;LEBL;LFSB;;0,260;;14,8
201608;LEBL;LFRS;;0,222;;13,5
201608;LEBL;LFML;;0,270;;17,1
201608;LEBL;LFPO;;0,463;;22,4
201608;LEBL;LFKB;;0,294;;8,5
201608;LEBL;LFQQ;;0,231;;15,5
201608;LEBL;LFRN;;0,440;;30,2
201608;LEBL;LFOB;;0,224;;12,1
201608;EDDM;LFPG;;0,090;;4,8
201608;EDDM;LFLL;;0,080;;3,4
201608;EDDM;LFMN;;0,109;;5,9
201608;EDDM;LFBO;;0,144;;6,6
201608;EDDM;LFSB;;0,050;;3,6
201608;EDDM;LFML;;0,123;;8,3
201608;EDDM;LFPO;;0,400;;13,5
201608;EDDM;LFKB;;0,083;;1,9
201608;EPWA;LFPG;;0,165;;9,3
201608;EPWA;LFMN;;0,129;;5,1
201608;LEMD;LFPG;;0,203;;10,7
201608;LEMD;LFLL;;0,129;;9,5
201608;LEMD;LFMN;;0,136;;8,5
201608;LEMD;LFBO;;0,228;;10,1
201608;LEMD;LFBD;;0,128;;11,5
201608;LEMD;LFSB;;0,065;;2,7
201608;LEMD;LFRS;;0,114;;8,6
201608;LEMD;LFML;;0,152;;11,0
201608;LEMD;LFPO;;0,277;;14,3
201608;LEMD;LFBZ;;0,038;;2,8
201608;LEMD;LFOB;;0,194;;6,1
201608;LOWW;LFPG;;0,272;;13,5
201608;LOWW;LFLL;;0,156;;7,0
201608;LOWW;LFMN;;0,257;;10,1
201608;LOWW;LFSB;;0,050;;6,2
201608;LIRF;LFPG;;0,269;;12,6
201608;LIRF;LFLL;;0,272;;16,7
201608;LIRF;LFMN;;0,210;;10,4
201608;LIRF;LFBO;;0,140;;6,2
201608;LIRF;LFBD;;0,238;;9,9
201608;LIRF;LFSB;;0,065;;2,1
201608;LIRF;LFMT;;0,308;;12,3
201608;LIRF;LFRS;;0,235;;14,1
201608;LIRF;LFML;;0,173;;10,8
201608;LIRF;LFPO;;0,460;;19,4
201608;LSGG;LFPG;;0,106;;4,7
201608;LSGG;LFMN;;0,088;;5,0
201608;LSGG;LFBO;;0,194;;12,4
201608;LSGG;LFBD;;0,113;;6,2
201608;LSGG;LFRS;;0,155;;7,1
201608;LSGG;LFPO;;0,200;;10,2
201608;LSGG;LFKB;;0,045;;3,7
201608;LSGG;LFBZ;;0,147;;14,3
201608;LSGG;LFKJ;;0,115;;4,6
201608;LSGG;LFQQ;;0,176;;9,9
201608;LSGG;LFBH;;0,154;;60,4
201608;EDDT;LFPG;;0,202;;12,4
201608;EDDT;LFMN;;0,125;;5,5
201608;EDDT;LFPO;;0,224;;9,1
201608;LFRS;EHAM;0,118;;5,7;
201608;LFRS;LFPG;0,303;0,298;14,8;13,3
201608;LFRS;LFLL;0,128;0,142;8,6;17,5
201608;LFRS;LFMN;0,108;0,092;6,2;5,4
201608;LFRS;LFBO;0,030;0,045;2,2;3,4
201608;LFRS;LFBD;0,034;0,071;1,9;2,1
201608;LFRS;LFSB;0,353;0,118;14,8;7,7
201608;LFRS;LFMT;0,065;0,048;5,2;3,4
201608;LFRS;LIRF;0,294;;21,5;
201608;LFRS;LEBL;0,426;;22,2;
201608;LFRS;LSGG;0,172;;9,3;
201608;LFRS;LPPT;0,282;;13,5;
201608;LFRS;LEMD;0,048;;3,1;
201608;LFRS;EGCC;0,484;;22,1;
201608;LFRS;LGAV;0,238;;19,1;
201608;LFRS;EGBB;0,500;;32,6;
201608;LFRS;GMMN;0,129;;8,6;
201608;LFRS;DTTA;0,750;;129,3;
201608;LFRS;EIDW;0,619;;20,5;
201608;LFRS;DAAG;0,333;;10,4;
201608;LFRS;LEMG;0,289;;15,2;
201608;LFRS;LFML;0,135;0,107;7,7;6,5
201608;LFRS;LEPA;0,188;;10,3;
201608;LFRS;LFPO;0,185;0,207;7,9;8,2
201608;LFRS;LFKB;0,250;0,104;12,8;6,0
201608;LFRS;LFKF;0,233;0,161;20,6;16,4
201608;LFRS;LFKJ;0,288;0,267;14,4;15,9
201608;LFRS;LEIB;0,077;;3,2;
201608;LFRS;LFST;0,095;0,071;5,4;3,8
201608;LFRS;LIEO;0,077;;4,5;
201608;LFRS;LIMC;0,250;;6,8;
201608;LFRS;LICJ;0,143;;12,2;
201608;LFRS;EGKK;0,581;;32,1;
201608;LFRS;EGGP;0,500;;17,2;
201608;LFRS;EGLC;0,333;;13,7;
201608;LFRS;LFQQ;0,000;0,000;2,3;1,8
201608;LFRS;LDSP;0,286;;7,4;
201608;LFRS;LPPR;0,056;;5,8;
201608;LFRS;EBBR;0,265;;12,7;
201608;LFRS;LFKC;0,000;0,000;4,5;2,1
201608;LFRS;LPFR;0,176;;5,4;
201608;LFRS;LGIR;0,217;;15,7;
201608;LFRS;LFMP;0,118;0,118;6,1;7,5
201608;LFRS;LEZL;0,154;;6,8;
201608;LFRS;LEAL;0,154;;12,5;
201608;LFRS;GMMX;0,154;;14,8;
201608;LFRS;EGHI;0,387;;24,6;
201608;LFRS;LEVC;0,000;;3,2;
201608;LFRS;LGKR;0,222;;28,6;
201608;LFRS;DTTJ;0,412;;26,5;
201608;LIML;LFPG;;0,129;;7,0
201608;LIML;LFPO;;0,160;;8,8
201608;LHBP;LFPG;;0,150;;7,0
201608;LHBP;LFSB;;0,074;;4,5
201608;LHBP;LFOB;;0,278;;9,0
201608;LGAV;LFPG;;0,094;;4,0
201608;LGAV;LFLL;;0,154;;4,7
201608;LGAV;LFRS;;0,095;;9,0
201608;LGAV;LFML;;0,154;;5,8
201608;LGAV;LFPO;;0,189;;5,6
201608;EDDH;LFPG;;0,199;;9,6
201608;EDDH;LFMN;;0,147;;5,1
201608;EDDH;LFBO;;0,111;;6,8
201608;EDDH;LFSB;;0,075;;3,2
201608;EDDH;LFPO;;0,148;;7,2
201608;EGCC;LFPG;;0,165;;8,4
201608;EGCC;LFLL;;0,387;;21,5
201608;EGCC;LFMN;;0,385;;13,3
201608;EGCC;LFSB;;0,433;;34,8
201608;EGCC;LFRS;;0,419;;20,3
201608;EGCC;LFMK;;0,214;;9,1
201608;EGCC;LFBL;;0,118;;10,7
201608;EGCC;LFMU;;0,077;;7,0
201608;EGCC;LFOB;;0,571;;20,8
201608;EGLL;LFPG;;0,182;;8,4
201608;EGLL;LFLL;;0,174;;9,9
201608;EGLL;LFMN;;0,239;;10,0
201608;EGLL;LFBO;;0,278;;14,5
201608;EGLL;LFSB;;0,208;;9,9
201608;EGLL;LFML;;0,239;;11,6
201608;EGLL;LFPO;;0,137;;6,5
201608;LSZH;LFPG;;0,169;;7,2
201608;LSZH;LFLL;;0,172;;8,8
201608;LSZH;LFMN;;0,226;;11,4
201608;LPPT;LFPG;;0,340;;18,7
201608;LPPT;LFLL;;0,420;;23,0
201608;LPPT;LFMN;;0,554;;23,8
201608;LPPT;LFBO;;0,386;;20,5
201608;LPPT;LFBD;;0,274;;19,1
201608;LPPT;LFSB;;0,259;;8,1
201608;LPPT;LFRS;;0,225;;11,0
201608;LPPT;LFML;;0,240;;10,1
201608;LPPT;LFPO;;0,419;;23,2
201608;LPPT;LFQQ;;0,154;;20,2
201608;LPPT;LFOB;;0,065;;4,5
201608;LKPR;LFPG;;0,260;;14,5
201608;LKPR;LFLL;;0,097;;5,7
201608;LKPR;LFMN;;0,192;;6,1
201608;LKPR;LFSB;;0,000;;0,8
201608;LFRB;LFPG;;0,144;;6,5
201608;LFRB;LFLL;;0,141;;11,5
201608;LFRB;LFML;;0,256;;24,1
201608;LFRB;LFPO;;0,212;;10,9
201608;LROP;LFPG;;0,134;;5,8
201608;LROP;LFMN;;0,095;;3,5
201608;LROP;LFOB;;0,175;;8,4
201608;ESSA;LFPG;;0,143;;7,7
201608;ESSA;LFMN;;0,064;;4,1
201608;ESSA;LFPO;;0,185;;9,8
201608;LIPZ;LFPG;;0,187;;8,8
201608;LIPZ;LFLL;;0,125;;22,4
201608;LIPZ;LFMN;;0,133;;4,7
201608;LIPZ;LFBD;;0,227;;44,2
201608;LIPZ;LFSB;;0,161;;8,4
201608;LIPZ;LFML;;0,000;;2,0
201608;LIPZ;LFPO;;0,511;;20,4
201608;EKCH;LFPG;;0,231;;12,9
201608;EKCH;LFLL;;0,231;;12,7
201608;EKCH;LFMN;;0,228;;11,0
201608;EKCH;LFSB;;0,148;;26,9
201608;EKCH;LFMT;;0,091;;5,0
201608;EKCH;LFPO;;0,065;;5,2
201608;EIDW;LFPG;;0,343;;15,3
201608;EIDW;LFLL;;0,194;;8,0
201608;EIDW;LFMN;;0,282;;11,3
201608;EIDW;LFBO;;0,273;;13,4
201608;EIDW;LFBD;;0,226;;11,3
201608;EIDW;LFSB;;0,154;;10,2
201608;EIDW;LFRS;;0,333;;10,6
201608;EIDW;LFML;;0,111;;3,4
201608;EIDW;LFPO;;0,346;;17,1
201608;EIDW;LFBZ;;0,462;;13,9
201608;EIDW;LFRN;;0,308;;10,2
201608;EIDW;LFMK;;0,308;;10,4
201608;EIDW;LFMP;;0,450;;22,6
201608;EIDW;LFOB;;0,177;;9,0
201608;EGBB;LFPG;;0,164;;10,0
201608;EGBB;LFLL;;0,355;;18,6
201608;EGBB;LFMN;;0,118;;15,8
201608;EGBB;LFBD;;0,192;;13,8
201608;EGBB;LFRS;;0,364;;24,4
201608;EGBB;LFBZ;;0,154;;11,8
201608;EGBB;LFBE;;0,115;;11,9
201608;EGBB;LFRN;;0,647;;38,0
201608;EGBB;LFBH;;0,353;;24,6
201608;UUEE;LFPG;;0,152;;7,5
201608;UUEE;LFLL;;0,111;;5,2
201608;UUEE;LFMN;;0,072;;4,6
201608;LIPE;LFPG;;0,068;;5,8
201608;LIPE;LFLL;;0,059;;4,0
201608;LIPE;LFOB;;0,065;;2,4
201608;DTTA;LFPG;;0,440;;23,0
201608;DTTA;LFLL;;0,633;;38,0
201608;DTTA;LFMN;;0,711;;39,9
201608;DTTA;LFBO;;0,806;;42,9
201608;DTTA;LFBD;;0,769;;33,5
201608;DTTA;LFRS;;0,750;;35,4
201608;DTTA;LFML;;0,554;;33,4
201608;DTTA;LFPO;;0,716;;45,2
201608;DTTA;LFST;;0,714;;40,4
201608;EPKK;LFPG;;0,137;;9,0
201608;EPKK;LFLL;;0,154;;7,9
201608;EPKK;LFOB;;0,077;;2,4
201608;LTBA;LFPG;;0,221;;10,2
201608;LTBA;LFLL;;0,113;;5,3
201608;LTBA;LFMN;;0,065;;3,9
201608;LTBA;LFBO;;0,065;;2,7
201608;LTBA;LFBD;;0,000;;1,3
201608;LTBA;LFSB;;0,115;;5,9
201608;LTBA;LFML;;0,133;;7,7
201608;GMMN;LFPG;;0,300;;13,2
201608;GMMN;LFLL;;0,263;;13,7
201608;GMMN;LFMN;;0,269;;9,7
201608;GMMN;LFBO;;0,149;;5,6
201608;GMMN;LFBD;;0,244;;11,0
201608;GMMN;LFSB;;0,000;;2,4
201608;GMMN;LFMT;;0,143;;9,0
201608;GMMN;LFRS;;0,065;;4,5
201608;GMMN;LFML;;0,750;;40,1
201608;GMMN;LFPO;;0,386;;19,2
201608;GMMN;LFST;;0,167;;5,2
201608;GMMN;LFJL;;0,400;;16,6
201608;EDDL;LFPG;;0,215;;9,8
201608;EDDL;LFLL;;0,056;;4,7
201608;EDDL;LFMN;;0,314;;18,1
201608;EDDL;LFSB;;0,087;;6,5
201608;EDDL;LFML;;0,111;;8,1
201608;LEZL;LFPG;;0,016;;2,5
201608;LEZL;LFLL;;0,111;;27,3
201608;LEZL;LFRS;;0,231;;8,7
201608;LEZL;LFML;;0,000;;1,0
201608;LEZL;LFPO;;0,264;;14,2
201608;DAAG;LFPG;;0,549;;36,3
201608;DAAG;LFLL;;0,613;;45,0
201608;DAAG;LFMN;;0,833;;37,7
201608;DAAG;LFBO;;0,632;;57,1
201608;DAAG;LFBD;;0,533;;45,1
201608;DAAG;LFRS;;0,250;;8,4
201608;DAAG;LFML;;0,493;;39,7
201608;DAAG;LFPO;;0,718;;51,7
201608;DAAG;LFQQ;;0,698;;47,7
201608;DAAG;LFJL;;0,600;;39,4
201608;SCEL;LFPG;;0,097;;4,7
201608;SBGL;LFPG;;0,214;;10,3
201608;ZBAA;LFPG;;0,146;;11,1
201608;KBOS;LFPG;;0,258;;16,0
201608;RKSI;LFPG;;0,273;;13,5
201608;GOOY;LFPG;;0,968;;65,5
201608;GOOY;LFPO;;0,750;;54,0
201608;KSFO;LFPG;;0,314;;18,0
201608;VVTS;LFPG;;0,346;;23,0
201608;VIDP;LFPG;;0,189;;10,7
201608;KATL;LFPG;;0,185;;12,7
201608;SPJC;LFPG;;0,727;;30,9
201608;MUHA;LFPG;;0,425;;20,6
201608;CYUL;LFPG;;0,221;;10,6
201608;CYUL;LFLL;;0,189;;9,9
201608;CYUL;LFMN;;0,231;;18,8
201608;CYUL;LFBO;;0,308;;8,0
201608;CYUL;LFML;;0,235;;57,2
201608;CYUL;LFPO;;0,154;;31,4
201608;CYVR;LFPG;;0,333;;11,4
201608;RJBB;LFPG;;0,364;;17,0
201608;MDSD;LFPG;;0,538;;31,9
201608;MDSD;LFPO;;0,786;;93,4
201608;DBBB;LFPG;;0,182;;9,8
201608;KMIA;LFPG;;0,507;;29,5
201608;FMMI;LFPG;;0,633;;61,0
201608;FMMI;LFPO;;1,000;;59,9
201608;CYYZ;LFPG;;0,504;;24,7
201608;ZGGG;LFPG;;0,242;;12,3
201608;UKBB;LFPG;;0,212;;10,0
201608;UKBB;LFMN;;0,059;;5,4
201608;LIRN;LFPG;;0,203;;9,3
201608;LIRN;LFLL;;0,231;;17,8
201608;LIRN;LFMN;;0,185;;11,9
201608;LIRN;LFSB;;0,065;;3,5
201608;LIRN;LFPO;;0,455;;21,9
201608;LFML;EHAM;0,282;;12,9;
201608;LFML;LFPG;0,156;0,151;11,1;9,3
201608;LFML;LFLL;0,121;0,167;7,5;8,4
201608;LFML;LFBO;0,067;0,033;3,0;2,0
201608;LFML;LFBD;0,074;0,053;5,6;4,8
201608;LFML;LIRF;0,238;;12,6;
201608;LFML;LEBL;0,556;;35,1;
201608;LFML;LFRS;0,179;0,152;10,8;9,4
201608;LFML;LPPT;0,330;;17,4;
201608;LFML;LEMD;0,239;;14,5;
201608;LFML;EDDM;0,124;;6,8;
201608;LFML;EGLL;0,293;;16,5;
201608;LFML;LGAV;0,346;;14,8;
201608;LFML;LIPZ;0,071;;3,6;
201608;LFML;GMMN;0,877;;57,2;
201608;LFML;LFRB;0,326;;17,8;
201608;LFML;DTTA;0,535;;33,8;
201608;LFML;EIDW;0,167;;10,4;
201608;LFML;EDDL;0,389;;19,4;
201608;LFML;DAAG;0,360;;28,2;
201608;LFML;LEMG;0,143;;8,6;
201608;LFML;CYUL;0,412;;68,0;
201608;LFML;LEPA;0,436;;33,8;
201608;LFML;LFPO;0,233;0,242;11,7;11,9
201608;LFML;LFKB;0,186;0,194;11,8;13,2
201608;LFML;LFKF;0,212;0,271;9,2;12,9
201608;LFML;LFBZ;0,318;0,227;11,9;7,7
201608;LFML;LFKJ;0,279;0,360;17,2;21,6
201608;LFML;LTBA;0,289;;15,8;
201608;LFML;GMME;0,308;;16,7;
201608;LFML;LLBG;0,667;;28,3;
201608;LFML;EDDF;0,250;;11,8;
201608;LFML;EGSS;0,550;;21,2;
201608;LFML;LFST;0,100;0,050;8,4;7,2
201608;LFML;LIEO;0,571;;18,5;
201608;LFML;LICJ;0,462;;24,6;
201608;LFML;EGKK;0,554;;31,9;
201608;LFML;EGGD;0,308;;33,8;
201608;LFML;LFQQ;0,115;0,077;7,0;5,3
201608;LFML;LFRN;0,128;0,205;8,7;10,8
201608;LFML;LPPR;0,306;;15,8;
201608;LFML;EBBR;0,172;;9,1;
201608;LFML;LMML;0,000;;1,2;
201608;LFML;LFKC;0,190;0,277;9,4;13,3
201608;LFML;DAOO;0,509;;34,0;
201608;LFML;LGIR;0,167;;9,8;
201608;LFML;LEZL;0,231;;7,7;
201608;LFML;EHEH;0,235;;16,6;
201608;LFML;EBCI;0,273;;11,2;
201608;LFML;GMMX;0,280;;11,2;
201608;LFML;GMFF;0,409;;23,8;
201608;LFML;GMFO;0,261;;14,5;
201608;LFML;DTTJ;0,235;;10,6;
201608;LFML;DABC;0,542;;45,9;
201608;LFML;DAON;0,600;;54,1;
201608;LFML;DAAE;0,423;;20,2;
201608;LFML;DABB;0,378;;29,9;
201608;LFML;LTFJ;0,941;;82,9;
201608;LFML;DAOI;0,417;;23,6;
201608;ULLI;LFPG;;0,086;;5,8
201608;ULLI;LFMN;;0,000;;1,7
201608;LEBB;LFPG;;0,161;;7,2
201608;LEBB;LFPO;;0,278;;13,3
201608;LFTH;LFPO;0,244;0,244;10,2;9,7
201608;LFTH;EGLC;0,077;;11,7;
201608;LFTH;EHRD;0,059;;4,4;
201608;LFTH;EGHI;0,231;;12,0;
201608;LFTW;EGGW;0,065;;19,6;
201608;LFTW;EBCI;0,192;;181,5;
201608;LFRG;EGSS;0,300;;10,5;
201608;LFLC;EHAM;0,111;;9,2;
201608;LFLC;LFPG;0,119;0,079;6,2;4,1
